valid_time,Wind_Speed_10m_Mean_24h,Dew_Point_Temperature_2m_Mean_24h,Temperature_Air_2m_Max_24h,Temperature_Air_2m_Mean_24h,Temperature_Air_2m_Min_24h,Cloud_Cover_Mean_24h,Derived_Relative_Humidity_2m_Max_24h,Derived_Relative_Humidity_2m_Min_24h,Precipitation_Flux,ReferenceET_PenmanMonteith_FAO56,Solar_Radiation_Flux,Vapour_Pressure_Mean_24h,Vapour_Pressure_Deficit_at_Maximum_Temperature,latitude,longitude
22-06-1979,6.046338,291.4803,301.01083,297.21396,295.40555,0.9453942,84.79208,56.20203,1.54,4.486663,1.24E+07,21.263239,16.230864,14,77.6
23-06-1979,6.698623,291.15747,302.93994,298.1119,295.06122,0.9476445,84.10101,49.25706,0.47,5.647142,1.63E+07,20.831303,21.090805,14,77.6
24-06-1979,6.802164,292.0941,299.31332,296.32663,295.0657,0.9479533,89.03293,64.51739,5.87,3.6819386,9.71E+06,22.098808,11.841511,14,77.6
25-06-1979,7.547469,291.56693,299.50708,296.6152,294.30002,0.9485307,90.79042,61.715412,4.68,3.7778146,9.06E+06,21.385387,12.945126,14,77.6
26-06-1979,8.376939,291.1257,302.4892,298.43924,295.58212,0.93513423,85.76861,50.450535,2.7,6.0117483,1.61E+07,20.786287,20.062414,14,77.6
27-06-1979,8.008715,290.86874,303.79657,299.23407,295.9627,0.8189081,79.54258,44.63769,0.01,6.939759,2.02E+07,20.450191,23.579643,14,77.6
28-06-1979,7.911986,290.8947,303.633,299.36853,296.2642,0.94540256,78.301384,44.777576,0.08,6.809668,1.92E+07,20.485262,23.135134,14,77.6
29-06-1979,7.9313607,289.88022,303.81876,299.25195,296.11465,0.93457586,78.97411,40.780857,0,7.0747175,1.85E+07,19.230078,24.855558,14,77.6
30-06-1979,7.573656,290.66373,302.68176,298.94992,296.16904,0.9496748,78.47067,48.462765,0.12,6.290536,1.74E+07,20.165752,21.138565,14,77.6
01-07-1979,7.4247,290.60468,302.97543,298.69275,295.503,0.94998366,81.64826,47.474022,0.06,6.2164307,1.73E+07,20.130331,21.877333,14,77.6
02-07-1979,6.581,291.06863,303.04196,298.58548,295.46017,0.9100333,87.317924,48.696472,0.4,5.737453,1.63E+07,20.695549,21.472893,14,77.6
03-07-1979,5.8971534,291.12344,302.71524,299.0033,295.14304,0.7304203,82.08972,49.48985,0.41,5.9812007,2.12E+07,20.756802,20.627186,14,77.6
04-07-1979,6.1795464,291.76288,303.27994,298.58673,295.50092,0.8920345,83.193886,50.175102,0.61,5.740804,1.83E+07,21.595804,21.15212,14,77.6
05-07-1979,5.937194,291.9183,304.24567,298.97632,295.35394,0.847761,89.51089,46.91873,0.63,6.1188235,2.04E+07,21.814146,23.35705,14,77.6
06-07-1979,5.988131,291.42682,303.7121,298.71915,295.18628,0.8386474,87.1065,47.17318,0.81,6.0609403,2.01E+07,21.150362,22.66762,14,77.6
07-07-1979,6.261294,290.99887,303.85294,298.8442,294.84903,0.926287,88.78305,44.184227,0.47,6.273173,2.04E+07,20.610971,23.560736,14,77.6
08-07-1979,6.6084776,291.71198,303.65106,298.66406,295.50143,0.92768073,87.33208,48.964542,0.9,5.9034414,1.77E+07,21.518925,22.14653,14,77.6
09-07-1979,6.2276897,291.99487,302.20038,298.66724,295.68512,0.7472514,84.89017,54.17041,0.4,5.2842045,1.70E+07,21.89009,18.283459,14,77.6
10-07-1979,5.985713,291.14456,304.47217,299.4038,295.44955,0.9282581,85.04692,43.33368,0.5,6.1293883,1.81E+07,20.787024,24.969511,14,77.6
11-07-1979,5.6065917,291.1692,304.0352,299.35278,295.4566,0.85486084,82.47967,46.299297,0.2,6.038357,1.93E+07,20.79283,23.84028,14,77.6
12-07-1979,5.257741,291.29117,304.84137,299.00183,295.05338,0.9536762,83.321266,44.188282,0.66,6.1051064,1.98E+07,20.960703,25.76406,14,77.6
13-07-1979,5.6045494,291.1851,303.34573,298.73315,295.0242,0.9548014,85.138535,48.20738,0.27,5.5491624,1.72E+07,20.800177,22.10919,14,77.6
14-07-1979,5.278031,291.1796,302.9627,298.3634,295.22153,0.9542134,82.55252,49.261158,2.57,5.272037,1.62E+07,20.787502,21.189468,14,77.6
15-07-1979,5.288552,291.10367,303.0316,298.76245,295.3212,0.8988043,84.94206,48.83299,0.08,5.69726,1.92E+07,20.700903,21.44243,14,77.6
16-07-1979,4.7709937,290.90384,304.4402,299.47815,295.70425,0.78947103,83.85108,43.5846,0.06,6.143257,2.08E+07,20.443707,25.229778,14,77.6
17-07-1979,3.8132327,290.53625,305.2194,299.99698,294.81427,0.70579493,87.225685,39.23786,0.05,6.245847,2.36E+07,20.015203,27.719332,14,77.6
18-07-1979,3.992085,290.4201,305.40283,299.68555,295.23108,0.93391335,85.84049,39.334785,0.02,6.1299644,2.14E+07,19.85468,28.376644,14,77.6
19-07-1979,4.4651413,289.67038,305.04013,299.52002,295.1113,0.7979859,83.03271,34.826637,0.03,6.6251874,2.34E+07,18.982626,28.270731,14,77.6
20-07-1979,4.24383,291.05273,304.60547,299.0076,295.10928,0.81110317,83.17069,40.11732,0.13,6.06934,2.23E+07,20.651745,25.45234,14,77.6
21-07-1979,3.3491936,291.8317,304.97775,299.19095,294.71768,0.8233638,89.149956,45.25609,1.74,5.430208,2.07E+07,21.66478,25.422138,14,77.6
22-07-1979,3.1699655,292.32904,304.26437,298.62228,295.32278,0.9221389,88.73444,46.444935,8,4.9614205,1.87E+07,22.326672,22.892635,14,77.6
23-07-1979,2.3594942,292.98276,303.6216,297.92236,295.2211,0.9110034,92.66265,52.312843,18.02,4.356674,1.77E+07,23.223011,20.369026,14,77.6
24-07-1979,1.454712,293.3192,303.32187,297.93707,294.24252,0.8975667,96.42189,54.39422,18.97,4.1279774,1.89E+07,23.70933,19.14142,14,77.6
25-07-1979,2.82203,292.4186,303.3075,298.24228,294.64825,0.6185906,93.169785,51.348297,7.93,5.031541,2.16E+07,22.43069,20.38478,14,77.6
26-07-1979,5.009964,291.35706,302.97174,297.9736,294.8094,0.8449959,88.72963,48.824604,0.3,5.0981603,1.62E+07,20.985718,21.013039,14,77.6
27-07-1979,5.567187,291.528,301.78052,297.59244,294.46304,0.7893183,86.4004,53.638565,1.89,4.7940884,1.56E+07,21.235214,17.974174,14,77.6
28-07-1979,5.999827,291.85767,302.12582,297.33514,295.0818,0.95657945,88.18615,53.93976,5.35,4.9906993,1.55E+07,21.624153,18.376705,14,77.6
29-07-1979,5.2840424,292.1941,299.92886,295.8759,293.81122,0.9577046,93.155594,62.6095,5.23,3.5890167,1.18E+07,22.082748,13.110722,14,77.6
30-07-1979,5.378353,292.36505,300.07733,295.8322,293.61896,0.9345769,96.97123,62.73078,4.68,3.2727563,9.65E+06,22.313765,13.187925,14,77.6
31-07-1979,6.661129,292.77188,299.78656,296.51767,294.68414,0.92884946,92.09952,65.446785,3.9,3.7739193,1.25E+07,22.874008,12.026218,14,77.6
01-08-1979,7.1253314,292.58856,301.3367,297.31973,293.82596,0.9470659,92.62928,59.097397,2.37,4.565187,1.59E+07,22.597622,15.614552,14,77.6
02-08-1979,6.704127,292.4176,300.45117,297.06046,294.8116,0.9556317,88.96676,61.572247,0.57,4.297797,1.41E+07,22.366606,13.921633,14,77.6
03-08-1979,7.0404143,291.76843,300.9876,297.56052,295.00897,0.9524739,84.40463,57.30325,0.07,4.8632293,1.50E+07,21.494553,15.948822,14,77.6
04-08-1979,6.989101,291.94266,301.5294,297.85635,294.98434,0.8727718,83.26348,56.133442,0.07,4.802144,1.38E+07,21.711353,16.931034,14,77.6
05-08-1979,6.7783113,291.8064,301.70618,298.15955,295.59848,0.84306014,81.60023,55.089294,0.16,5.4611597,1.81E+07,21.532345,17.508446,14,77.6
06-08-1979,7.2425137,291.49786,302.25925,298.24713,295.4108,0.92182505,81.963486,52.333145,0.03,5.6606965,1.70E+07,21.130024,19.180355,14,77.6
07-08-1979,8.178106,290.55246,300.93982,297.39713,295.0262,0.95951456,80.334496,52.931538,0,5.4929447,1.49E+07,19.937983,17.401194,14,77.6
08-08-1979,8.915848,289.37347,301.9798,297.54095,295.13754,0.95289016,80.463104,44.765526,0.01,6.9512467,2.03E+07,18.54348,21.120995,14,77.6
09-08-1979,7.8844404,290.17807,300.98636,297.53476,295.10834,0.95717305,78.480995,51.84684,0.01,5.887336,1.78E+07,19.486023,17.954632,14,77.6
10-08-1979,6.9599075,291.22726,301.7709,297.92438,295.26495,0.5999395,82.17129,52.925938,0.29,5.812366,1.96E+07,20.774736,18.412825,14,77.6
11-08-1979,6.3489537,291.08096,302.40625,298.11295,294.47266,0.62761855,83.43506,50.549953,0.07,5.1867776,1.47E+07,20.58649,20.067307,14,77.6
12-08-1979,6.13983,290.31985,302.77054,298.34113,294.3937,0.51707965,85.299355,45.74837,0,5.8884983,1.88E+07,19.64821,21.867647,14,77.6
13-08-1979,5.7623744,290.6751,301.7658,297.69012,294.6409,0.83054715,81.49386,51.13235,0.07,4.982141,1.45E+07,20.077543,19.098436,14,77.6
14-08-1979,5.761623,291.39923,301.73447,297.8881,294.4104,0.86909324,86.51032,52.213757,0.05,4.733264,1.44E+07,20.983128,18.121758,14,77.6
15-08-1979,5.2368774,291.1958,302.0168,298.06207,294.53983,0.8127873,86.43854,51.24728,0.13,4.905714,1.58E+07,20.71598,19.033539,14,77.6
16-08-1979,5.20623,291.02808,301.5179,297.66,294.332,0.5840405,86.595406,51.284428,0.03,4.8783736,1.65E+07,20.49847,18.118187,14,77.6
17-08-1979,4.742943,290.48495,301.9901,297.91632,293.49637,0.54292476,89.45413,48.44623,0.02,5.118382,1.85E+07,19.851625,19.836523,14,77.6
18-08-1979,4.533819,291.5945,302.28012,297.8747,293.59863,0.7587423,89.19483,51.36336,1.12,5.041093,1.97E+07,21.223503,19.135483,14,77.6
19-08-1979,4.8293138,291.4972,302.3387,297.5664,294.21536,0.84949934,87.29716,50.845028,1.51,5.067828,1.84E+07,21.126122,19.369598,14,77.6
20-08-1979,5.293516,291.09814,303.1143,298.28412,294.44446,0.95139194,85.42425,46.10142,0.26,5.5516953,1.88E+07,20.603672,21.740166,14,77.6
21-08-1979,4.873602,290.48788,304.84525,298.9602,294.02823,0.8151556,88.02967,39.135986,0,6.4267373,2.31E+07,19.859447,26.875584,14,77.6
22-08-1979,3.8122995,290.5213,303.8405,299.1248,294.36603,0.8468088,86.49449,44.381115,0.02,5.80504,2.26E+07,19.872953,24.267454,14,77.6
23-08-1979,2.6963515,290.44086,304.33066,299.34152,294.8695,0.52387863,83.0395,43.483864,0.14,5.189937,2.02E+07,19.789787,25.6003,14,77.6
24-08-1979,2.9396188,291.0777,304.51282,299.70297,295.04422,0.8150751,88.94382,44.799908,0.51,5.325973,2.10E+07,20.579506,25.28276,14,77.6
25-08-1979,2.6775155,291.71454,305.44354,300.22906,296.55798,0.94951767,78.931175,44.234703,0.47,5.2225533,1.94E+07,21.359983,26.982199,14,77.6
26-08-1979,2.4263086,291.6876,302.2899,298.1062,295.69977,0.93234587,85.33272,50.222717,1.75,4.3759365,1.74E+07,21.336525,19.04523,14,77.6
27-08-1979,2.3220162,291.4751,302.83936,298.56866,295.71848,0.926041,82.63435,46.14179,1.84,4.393706,1.73E+07,21.067007,20.613459,14,77.6
28-08-1979,1.4391903,292.64496,302.2056,298.251,294.79483,0.9354231,87.590454,51.016613,5,4.0806003,1.88E+07,22.614456,17.57122,14,77.6
29-08-1979,1.545688,293.4729,299.96906,296.2969,294.4893,0.959367,96.0037,67.62062,6.5,2.863586,1.25E+07,23.727596,11.549076,14,77.6
30-08-1979,0.9801503,293.32855,301.691,297.46045,293.7152,0.6749023,99.481606,59.070553,2.34,3.8231273,1.88E+07,23.51435,15.492126,14,77.6
31-08-1979,1.2444589,292.8646,303.94885,299.41565,294.57858,0.33795807,91.689095,48.779896,0.86,4.604115,2.19E+07,22.92141,21.492607,14,77.6
01-09-1979,1.7819304,291.94257,304.60757,299.1938,294.2258,0.48096642,87.602165,43.931843,6.71,5.2475967,2.38E+07,21.67819,24.431417,14,77.6
02-09-1979,2.2457569,292.78058,301.2134,296.1574,293.583,0.8603905,96.784,60.237087,3.36,3.544522,1.52E+07,22.735888,15.203218,14,77.6
03-09-1979,2.646835,292.64853,302.32034,297.87823,294.36484,0.645937,95.03316,53.062344,4.25,4.6944294,2.11E+07,22.595737,17.857067,14,77.6
04-09-1979,3.2158687,290.96213,302.20578,298.10635,293.9486,0.8549019,90.34581,49.752483,0.04,5.048339,2.14E+07,20.400734,19.785362,14,77.6
05-09-1979,3.1641798,290.2468,302.87213,298.23135,293.0793,0.5976195,98.61437,43.85801,0,5.376913,2.30E+07,19.586018,22.173054,14,77.6
06-09-1979,2.5464141,290.14264,302.35526,298.0939,293.07742,0.56927186,88.33904,45.954693,0.07,5.268894,2.42E+07,19.400496,21.133898,14,77.6
07-09-1979,2.2737901,290.5235,303.03064,298.50952,294.00223,0.688884,91.12884,44.883675,0.06,4.9692373,2.19E+07,19.842505,22.298532,14,77.6
08-09-1979,2.5272021,291.7135,303.6084,297.64078,294.2293,0.8567332,90.85078,44.754642,2.23,5.0310473,2.17E+07,21.343752,22.215364,14,77.6
09-09-1979,1.9814153,293.2912,302.43152,297.66473,294.09598,0.7938941,98.678406,54.042667,11.87,4.3446813,2.03E+07,23.43983,17.273258,14,77.6
10-09-1979,1.4369189,293.2172,301.64255,297.546,293.86554,0.6293504,97.67797,57.029953,17.85,4.128243,2.02E+07,23.337475,15.559521,14,77.6
11-09-1979,1.8481417,293.6685,301.95828,297.78348,293.78458,0.6581653,99.3326,60.94624,17.53,4.22876,2.05E+07,23.973536,15.641596,14,77.6
12-09-1979,1.5127692,293.989,301.6895,297.59183,293.8868,0.538792,100,63.136524,13.63,4.295072,2.16E+07,24.415545,14.587545,14,77.6
13-09-1979,1.1997286,293.4826,301.36145,297.21793,293.84665,0.62265617,100,62.37355,14.18,3.8705437,1.91E+07,23.675585,14.591608,14,77.6
14-09-1979,1.0428326,293.8031,301.60522,297.09918,293.18576,0.51270527,100,62.724167,9.19,3.8127413,1.91E+07,24.126835,14.686012,14,77.6
15-09-1979,1.6661364,293.2217,301.40842,297.53354,293.3359,0.34446678,100,60.222557,2.52,4.3526173,2.20E+07,23.307142,15.064669,14,77.6
16-09-1979,1.8252378,293.27527,300.98813,296.79813,293.565,0.86950916,99.221886,60.29192,2.28,4.195379,2.10E+07,23.385332,14.059183,14,77.6
17-09-1979,2.6678102,293.44495,299.78427,295.82626,293.38434,0.89575434,100,68.2413,8.75,3.2331104,1.49E+07,23.605566,11.2899685,14,77.6
18-09-1979,2.533622,293.9598,301.49365,297.11374,294.12344,0.6195868,98.999084,63.130154,4.75,3.9497764,1.84E+07,24.347542,14.214729,14,77.6
19-09-1979,1.2408638,293.9585,301.2519,297.15646,293.76358,0.6663899,100,63.170055,19.69,3.710636,1.84E+07,24.33676,13.687384,14,77.6
20-09-1979,1.2855277,293.5179,301.06174,297.5835,293.50595,0.38080007,100,57.31612,5.91,4.2577314,2.20E+07,23.7296,13.875895,14,77.6
21-09-1979,1.2548804,293.75797,300.82895,296.9866,293.5609,0.677724,100,65.4406,6.63,3.981638,2.04E+07,24.051483,13.046959,14,77.6
22-09-1979,1.9623498,293.70413,300.23785,296.07098,293.2217,0.9243381,100,67.51861,8.87,3.7473834,1.90E+07,23.958366,11.879219,14,77.6
23-09-1979,2.3108242,293.92407,297.93704,295.31686,293.08838,0.95400953,100,78.41574,22.59,1.7473663,7.15E+06,24.271006,7.0071716,14,77.6
24-09-1979,4.0598454,293.2522,300.1949,297.13867,293.79123,0.82431704,98.82418,65.82621,1.39,3.8727672,1.74E+07,23.312706,12.434696,14,77.6
25-09-1979,4.8813763,292.10437,300.3937,296.96368,293.674,0.84542274,93.827354,60.585205,0.51,4.1586137,1.64E+07,21.76798,14.398382,14,77.6
26-09-1979,6.073175,292.2471,299.25046,296.23972,293.87146,0.9307315,92.45777,64.745285,2.2,3.715692,1.35E+07,21.964756,11.8497925,14,77.6
27-09-1979,5.9705486,291.716,297.85782,295.0991,293.26044,0.95094025,90.83737,67.42211,4.43,3.1847672,1.07E+07,21.265194,9.865444,14,77.6
28-09-1979,5.2665753,292.9618,297.68796,294.93347,292.663,0.9523446,100,74.998405,10.97,2.5249424,1.07E+07,22.936205,7.8801517,14,77.6
29-09-1979,3.5437577,293.30115,299.115,295.63235,292.6953,0.9517269,100,70.15344,8.79,2.9325218,1.33E+07,23.385914,10.158985,14,77.6
30-09-1979,3.029533,293.04843,299.76334,296.13446,293.0966,0.912872,99.70216,64.12604,0.7,3.8399906,1.90E+07,23.03323,11.819355,14,77.6
01-10-1979,3.0110726,292.95984,300.7804,295.8657,293.47324,0.89796114,98.83261,61.69163,3.88,4.001407,1.85E+07,22.897345,14.0960865,14,77.6
02-10-1979,3.8973942,292.00635,301.29156,296.7708,292.94376,0.81709355,97.11591,55.563675,0,4.892856,2.30E+07,21.643341,16.468662,14,77.6
03-10-1979,3.4357734,291.67316,301.44543,297.08542,292.6292,0.4938546,96.88487,54.283768,0.01,4.8632526,2.31E+07,21.207493,17.24693,14,77.6
04-10-1979,2.6703417,292.69086,301.48907,297.24994,293.5314,0.73677385,95.19631,58.95003,0.37,4.5242553,2.19E+07,22.531626,16.020395,14,77.6
05-10-1979,2.5677154,293.74884,301.54404,297.5249,293.74496,0.6207866,100,62.737255,0.94,4.3541803,2.15E+07,24.012848,14.662411,14,77.6
06-10-1979,1.7589104,293.58206,301.80215,297.13843,293.59348,0.38893297,99.92961,60.15375,8.86,4.22991,2.12E+07,23.765244,15.493343,14,77.6
07-10-1979,1.4563906,293.9662,300.61627,296.4947,293.2271,0.6155772,100,67.11348,12.68,3.6995254,1.91E+07,24.294685,12.345711,14,77.6
08-10-1979,1.448451,293.9681,300.55203,296.40607,293.14166,0.60923207,100,67.374016,7.69,3.8715143,2.04E+07,24.30665,12.1963825,14,77.6
09-10-1979,1.323493,293.41367,301.45215,297.26443,292.89053,0.30655095,100,60.31921,0.71,3.9814389,2.06E+07,23.528896,14.940529,14,77.6
10-10-1979,1.894193,290.98727,301.4765,297.09143,292.5151,0.3059333,100,47.960564,0.05,4.4784837,2.25E+07,20.430204,18.093672,14,77.6
11-10-1979,2.1071885,290.1645,301.35834,297.08722,291.7682,0.2010816,94.66335,46.23828,0,4.4106274,2.16E+07,19.379498,18.880772,14,77.6
12-10-1979,2.150562,289.32846,301.02664,297.02682,291.77075,0.5005753,86.92713,47.50304,0,4.4681134,2.17E+07,18.41693,19.111742,14,77.6
13-10-1979,2.3214746,288.823,301.47357,296.7226,291.16882,0.13505514,86.170425,40.936337,0,4.9176946,2.44E+07,17.905613,20.611713,14,77.6
14-10-1979,2.1034963,293.3306,301.31042,297.0111,292.5442,0.33771518,100,59.561836,5.68,4.1886106,2.17E+07,23.40651,14.747326,14,77.6
15-10-1979,2.0219119,291.73892,301.36176,297.19437,292.7215,0.3499462,98.34494,54.16302,0.04,4.325585,2.17E+07,21.305805,16.962063,14,77.6
16-10-1979,2.117513,288.1874,302.09106,296.91626,291.44446,0.10208613,100,34.178974,0,4.882152,2.40E+07,17.441683,22.478876,14,77.6
17-10-1979,2.0889077,286.62045,302.57526,297.25162,291.44257,0.17625937,80.13912,37.623005,0,4.907666,2.30E+07,15.651725,25.400055,14,77.6
18-10-1979,2.6701288,287.15088,302.01517,297.36926,291.0943,0.24074169,77.72842,40.223103,0,4.873665,2.15E+07,16.166119,23.579613,14,77.6
19-10-1979,2.5451705,288.79895,302.4904,297.114,291.6043,0.17104998,94.48373,40.646137,0,4.975497,2.32E+07,17.83713,23.014387,14,77.6
20-10-1979,2.9791014,289.12827,301.8404,297.09103,291.4826,0.32119015,89.98084,46.14907,0.01,4.907949,2.26E+07,18.175951,21.169691,14,77.6
21-10-1979,3.3713248,290.57843,301.5064,296.38583,291.13635,0.72942907,100,45.29884,0.06,4.42381,2.01E+07,19.88819,18.702665,14,77.6
22-10-1979,3.415989,292.19504,300.80243,296.28784,292.82687,0.7313812,96.970375,55.139496,2.34,3.896473,1.74E+07,21.871843,15.169207,14,77.6
23-10-1979,3.4488416,291.4495,299.85706,296.1357,292.9563,0.93236834,97.10183,54.80909,0.61,3.673393,1.56E+07,20.936998,14.1082325,14,77.6
24-10-1979,3.0516353,292.0101,300.01627,295.7565,292.24564,0.79127175,100,60.320026,2.72,3.731577,1.79E+07,21.617722,13.75692,14,77.6
25-10-1979,2.8441777,290.8253,301.30072,296.18567,291.3557,0.7763608,100,46.282738,0.09,3.9849017,1.80E+07,20.17891,17.953392,14,77.6
26-10-1979,2.214225,292.9013,301.00137,295.65854,292.27344,0.7261019,100,56.622734,5.06,3.312131,1.56E+07,22.814379,14.65906,14,77.6
27-10-1979,2.2273269,292.79813,300.42328,295.79495,292.4598,0.83598286,100,60.67144,5.77,3.0601869,1.40E+07,22.691168,13.537863,14,77.6
28-10-1979,1.9777865,293.05148,300.50958,295.373,292.93814,0.9212916,100,60.88614,15.29,2.7067688,1.16E+07,22.998833,13.413658,14,77.6
29-10-1979,2.9272325,292.09348,300.5699,296.41873,292.68958,0.78790426,100,51.129124,0.01,4.0326905,1.97E+07,21.775988,14.765173,14,77.6
30-10-1979,2.3709247,291.33786,300.81137,296.21976,291.85852,0.75333226,100,50.181545,0.04,4.1642413,2.12E+07,20.813421,16.246977,14,77.6
31-10-1979,2.3738816,290.98325,301.00653,296.7051,291.5123,0.37325025,100,51.201347,0.02,4.103085,2.05E+07,20.339067,17.145624,14,77.6
01-11-1979,2.7026055,290.78955,300.39917,296.20605,291.9433,0.91227716,99.20758,53.58843,0.01,3.9234252,1.86E+07,20.11421,16.063715,14,77.6
02-11-1979,3.040559,292.6086,299.13007,295.44458,291.51096,0.8357328,100,59.049973,12.47,3.2126505,1.66E+07,22.432066,11.142748,14,77.6
03-11-1979,3.0224745,294.18503,299.67593,295.9581,292.6054,0.8077046,100,67.66577,16.22,2.687933,1.30E+07,24.59129,10.0824585,14,77.6
04-11-1979,2.2048151,293.89075,299.94073,296.50174,293.5096,0.9098764,100,65.31485,5.21,3.1048846,1.54E+07,24.17238,11.045645,14,77.6
05-11-1979,2.6265585,293.11505,299.15717,295.3913,292.7853,0.9207031,100,67.73221,5.76,2.8103266,1.32E+07,23.089685,10.538961,14,77.6
06-11-1979,2.797847,293.27335,299.04663,295.66104,292.6475,0.65111977,100,68.32878,4.91,3.0020053,1.51E+07,23.308378,10.101175,14,77.6
07-11-1979,2.685076,292.74777,299.23953,295.70786,292.73615,0.6650639,100,60.242165,3.3,3.3375018,1.70E+07,22.603008,11.189724,14,77.6
08-11-1979,2.6548045,292.54535,299.51697,295.70572,292.06824,0.5396946,100,60.0721,2.87,3.061049,1.48E+07,22.333487,12.017046,14,77.6
09-11-1979,2.7314065,291.49677,298.81967,295.6869,291.30518,0.8020466,100,58.814014,0.37,3.0510023,1.48E+07,20.990515,11.97307,14,77.6
10-11-1979,3.0079021,291.32318,299.3925,296.3879,292.599,0.8228434,94.37705,59.627544,0.04,3.364891,1.51E+07,20.765657,13.333612,14,77.6
11-11-1979,3.5878325,292.33768,299.36188,295.48782,292.46567,0.79855037,99.20625,60.608105,4.4,3.0633895,1.34E+07,22.057804,11.979919,14,77.6
12-11-1979,4.5057163,292.7776,296.5876,294.5388,292.45267,0.92042345,100,78.01322,7.12,1.9681773,8.54E+06,22.63688,6.2097225,14,77.6
13-11-1979,4.0651364,292.70135,297.00757,294.45227,292.4643,0.9061408,100,73.306046,4.53,2.1980038,9.90E+06,22.537127,7.047909,14,77.6
14-11-1979,3.4158087,293.3223,298.36035,295.4178,292.58017,0.8327139,100,73.61444,7.06,2.6570063,1.32E+07,23.384182,8.692688,14,77.6
15-11-1979,3.3346,292.8415,299.84927,296.1771,292.65982,0.8811898,100,63.849182,1.49,3.1318493,1.43E+07,22.71234,12.31687,14,77.6
16-11-1979,3.3990147,293.3586,299.01947,295.6406,293.18793,0.86776376,100,64.93927,11.62,2.7862713,1.29E+07,23.435003,9.9209,14,77.6
17-11-1979,3.7070725,293.1951,299.73386,295.828,292.92322,0.7480816,100,64.166306,9.26,3.0845206,1.41E+07,23.210144,11.582024,14,77.6
18-11-1979,3.3506587,293.3346,297.68018,294.96545,293.00735,0.8976741,100,76.78507,2.22,2.237427,1.03E+07,23.402657,7.3993607,14,77.6
19-11-1979,3.1646183,292.628,299.45554,295.5206,292.62686,0.6340868,100,59.7284,0.59,3.2527564,1.56E+07,22.45703,11.769308,14,77.6
20-11-1979,2.818725,292.0489,299.83054,296.00595,292.1764,0.41079897,100,57.84834,1.18,3.2112198,1.51E+07,21.68271,13.307917,14,77.6
