valid_time,Wind_Speed_10m_Mean_24h,Temperature_Air_2m_Max_24h,Temperature_Air_2m_Mean_24h,Temperature_Air_2m_Min_24h,Cloud_Cover_Mean_24h,Derived_Relative_Humidity_2m_Max_24h,Derived_Relative_Humidity_2m_Min_24h,Precipitation_Flux,ReferenceET_PenmanMonteith_FAO56,Solar_Radiation_Flux,Vapour_Pressure_Mean_24h,Vapour_Pressure_Deficit_at_Maximum_Temperature,latitude,longitude
07-06-1979,2.5770845,307.58075,301.53833,295.77234,0.31889975,90.964355,35.310734,0.17,6.3340955,2.54E+07,20.76888,33.71283,13.8,77.6
08-06-1979,3.145592,307.63916,301.62656,296.75995,0.35201395,86.242905,36.37787,0.65,6.6220584,2.52E+07,21.600367,33.058235,13.8,77.6
09-06-1979,3.0028243,307.2441,300.81064,296.19617,0.49302986,80.92855,37.037655,3.59,6.4064035,2.48E+07,21.406593,32.06539,13.8,77.6
10-06-1979,2.8298237,306.45032,300.87344,296.38202,0.3628093,84.456764,37.40879,0.17,6.329896,2.54E+07,20.896988,30.258068,13.8,77.6
11-06-1979,2.104098,307.1888,301.29208,296.8668,0.6176321,78.62738,38.326683,2.72,5.8724146,2.42E+07,21.93264,31.375034,13.8,77.6
12-06-1979,2.0819252,306.76944,300.17386,296.05844,0.6402444,81.731445,40.504154,14,5.7128696,2.38E+07,21.834572,30.24125,13.8,77.6
13-06-1979,2.3511045,307.039,300.18985,295.27512,0.6116326,91.04752,39.705338,11.2,5.9123645,2.49E+07,22.923275,29.941467,13.8,77.6
14-06-1979,2.6001847,305.44693,299.42877,295.53342,0.6766738,87.15688,45.358322,11.53,5.5631886,2.31E+07,22.695595,25.655842,13.8,77.6
15-06-1979,3.8843682,306.04663,299.95706,295.18488,0.37430626,80.10382,39.854107,0.36,6.56435,2.44E+07,20.147425,29.863142,13.8,77.6
16-06-1979,4.7566047,305.76605,300.1336,295.59027,0.531719,86.86209,41.84573,0.95,6.69402,2.35E+07,20.80025,28.42801,13.8,77.6
17-06-1979,5.638806,304.5669,299.07956,295.912,0.77854234,81.12359,43.131035,0.89,6.3146753,1.87E+07,20.03223,25.971046,13.8,77.6
18-06-1979,5.2949634,304.98636,299.07687,295.19208,0.6949493,79.55945,40.417652,0.38,6.5210505,2.02E+07,19.230305,27.879555,13.8,77.6
19-06-1979,4.4787917,303.61658,298.69028,294.81638,0.77130514,84.156334,48.145218,2,5.555536,2.02E+07,21.189943,22.389532,13.8,77.6
20-06-1979,5.501687,303.24963,298.5538,295.5185,0.9371153,84.94849,50.008713,3.16,5.082201,1.44E+07,21.536505,21.13724,13.8,77.6
21-06-1979,5.6000237,302.50012,297.7178,294.80762,0.9387342,91.16257,51.924175,2.36,5.2917194,1.81E+07,21.419296,19.455143,13.8,77.6
22-06-1979,5.758659,301.50406,297.16937,295.02972,0.93743587,86.08174,53.843533,1.71,4.7277193,1.40E+07,20.971489,17.614105,13.8,77.6
23-06-1979,6.2812347,302.0306,297.7378,294.76706,0.9399112,84.82457,51.541096,0.72,5.118245,1.49E+07,20.685188,19.096062,13.8,77.6
24-06-1979,6.5202656,299.404,296.26242,294.69928,0.94029236,87.05423,62.809097,5.75,3.8750122,1.09E+07,21.615562,12.506859,13.8,77.6
25-06-1979,7.0808816,299.93942,296.447,293.92502,0.94107145,91.95375,59.398006,6.22,3.8098502,9.00E+06,21.105955,14.109362,13.8,77.6
26-06-1979,7.752043,301.69037,298.13626,295.4333,0.93221545,85.085495,52.561653,3.29,5.6667314,1.65E+07,20.677288,18.327728,13.8,77.6
27-06-1979,7.3601108,303.7581,298.90134,295.72314,0.8536777,80.58959,45.357838,0.08,6.6366396,1.96E+07,20.414505,23.518723,13.8,77.6
28-06-1979,7.237273,303.38303,299.1006,295.94305,0.9392707,78.927185,45.03454,0.09,6.416271,1.85E+07,20.421717,22.579374,13.8,77.6
29-06-1979,7.3255606,303.35284,298.96408,296.01117,0.9379723,78.319664,42.577854,0.01,6.785651,1.85E+07,18.959412,23.967415,13.8,77.6
30-06-1979,7.0441737,302.23117,298.59625,295.9206,0.94380665,77.658295,49.10684,0.39,5.9968977,1.71E+07,19.917305,20.327766,13.8,77.6
01-07-1979,6.8812222,302.55545,298.35678,295.1554,0.9441878,81.59973,47.66815,0.18,5.8128285,1.59E+07,19.737476,21.267494,13.8,77.6
02-07-1979,5.9946203,302.43436,298.16547,295.36627,0.8782294,85.265465,49.927338,0.41,5.322287,1.53E+07,20.495579,20.224182,13.8,77.6
03-07-1979,5.361499,302.59915,298.52524,294.70505,0.72663414,82.473305,49.36826,1.19,5.749219,2.09E+07,20.596481,20.511848,13.8,77.6
04-07-1979,5.540232,303.28745,298.30447,295.21698,0.91887426,83.94127,49.619873,1.34,5.542974,1.81E+07,21.36935,21.396969,13.8,77.6
05-07-1979,5.590396,304.31836,298.63748,295.01553,0.8462147,91.15349,47.837585,1.05,5.938822,2.01E+07,21.83394,23.524405,13.8,77.6
06-07-1979,5.6887326,303.3666,298.3606,294.98404,0.8465959,88.22893,48.71163,1.62,5.779425,1.94E+07,21.08944,21.871254,13.8,77.6
07-07-1979,5.86954,303.4516,298.52237,294.6558,0.90493596,87.489006,46.049152,0.75,6.012923,2.00E+07,20.395973,22.774242,13.8,77.6
08-07-1979,6.050432,303.49078,298.55713,295.1721,0.9242062,88.12328,48.78038,1.19,5.6997094,1.77E+07,21.239017,22.028103,13.8,77.6
09-07-1979,5.666307,301.5997,298.3912,295.5641,0.74992114,85.32167,55.649788,1.35,4.977294,1.67E+07,21.72914,17.071276,13.8,77.6
10-07-1979,5.4251175,303.76715,299.00375,295.18365,0.8905559,86.586685,45.545425,0.49,5.657814,1.72E+07,20.604992,23.35096,13.8,77.6
11-07-1979,5.103448,303.9651,298.9061,295.3989,0.8170566,81.95838,46.648106,2.13,5.7977824,1.90E+07,20.878166,23.57698,13.8,77.6
12-07-1979,4.759605,304.58182,298.62918,294.95975,0.9484374,82.3155,44.89856,0.65,5.722678,1.86E+07,20.813187,25.229073,13.8,77.6
13-07-1979,5.0308585,303.05402,298.37903,294.71304,0.9496751,85.71787,48.17812,0.29,5.2515903,1.66E+07,20.464268,21.733353,13.8,77.6
14-07-1979,4.729288,302.91522,297.8694,295.00983,0.94923335,82.772964,49.11649,1.43,4.944811,1.52E+07,20.69916,21.163454,13.8,77.6
15-07-1979,4.7393374,302.76987,298.33212,294.93735,0.88161224,87.253456,48.86725,0.17,5.290235,1.78E+07,20.426805,21.08745,13.8,77.6
16-07-1979,4.234617,304.06003,299.08377,295.3022,0.8030577,84.98145,43.99629,0.06,5.7448387,2.00E+07,20.199121,24.497206,13.8,77.6
17-07-1979,3.179331,304.63245,299.61072,294.45767,0.72703916,88.223045,41.36748,0.03,5.811904,2.31E+07,19.80235,26.372345,13.8,77.6
18-07-1979,3.4104707,305.15826,299.35522,294.95584,0.93569297,87.897804,39.870018,0.03,5.796186,2.12E+07,19.75969,27.810276,13.8,77.6
19-07-1979,3.892764,304.77362,299.15186,294.79065,0.83700144,84.89759,35.615513,0,6.3304424,2.35E+07,18.779102,27.766678,13.8,77.6
20-07-1979,3.7017386,304.4244,298.65826,294.87,0.82144433,84.44138,39.88882,0.09,5.831524,2.22E+07,20.40175,25.230818,13.8,77.6
21-07-1979,2.8574927,304.8262,298.83212,294.3878,0.85123324,89.91347,45.882908,2.96,5.086066,1.99E+07,21.622427,25.062235,13.8,77.6
22-07-1979,2.8272595,303.5465,298.25424,294.9291,0.9314066,89.618034,49.452694,4.8,4.559978,1.75E+07,22.01045,21.3948,13.8,77.6
23-07-1979,2.0131621,302.9928,297.71387,295.00845,0.93056685,93.725365,54.187912,15.76,4.0011916,1.65E+07,22.852673,19.1969,13.8,77.6
24-07-1979,1.2996447,302.90945,297.62418,294.07553,0.90661234,95.73751,53.19361,21.02,4.0119,1.86E+07,23.37469,18.474054,13.8,77.6
25-07-1979,3.0381315,303.18713,297.84485,294.5534,0.69119674,91.70502,51.41303,9.47,5.0101686,2.09E+07,21.944277,20.576838,13.8,77.6
26-07-1979,4.635925,302.52783,297.7913,294.49692,0.833511,89.77347,50.481766,0.19,4.8588324,1.59E+07,20.753132,20.186634,13.8,77.6
27-07-1979,5.148367,301.68167,297.279,294.22305,0.7932035,86.995895,53.60189,3.17,4.6684136,1.55E+07,21.001972,17.98339,13.8,77.6
28-07-1979,5.482076,301.99478,296.9285,294.85928,0.9531691,88.12708,54.358673,9.42,4.759655,1.53E+07,21.642014,18.056873,13.8,77.6
29-07-1979,4.919217,299.47455,295.64844,293.52563,0.9544068,93.222305,63.48576,6.24,3.6131341,1.28E+07,21.809912,12.454809,13.8,77.6
30-07-1979,5.170371,300.08167,295.8477,293.56876,0.9409709,96.4974,61.69509,3.67,3.410714,1.06E+07,21.963045,13.547678,13.8,77.6
31-07-1979,6.024414,299.9097,296.26096,294.43402,0.94304836,93.090515,64.83573,6.22,3.7476285,1.30E+07,22.829605,12.324249,13.8,77.6
01-08-1979,6.5088663,300.94064,296.8936,293.51233,0.9317067,93.287186,59.739323,4.17,4.376327,1.59E+07,22.349874,14.99111,13.8,77.6
02-08-1979,6.1771464,300.7768,296.53107,294.18948,0.95270026,90.58351,60.0416,2.38,4.11446,1.32E+07,22.235027,14.750629,13.8,77.6
03-08-1979,6.4986477,300.4276,297.19846,294.50436,0.9480598,85.05819,58.543587,0.39,4.5756316,1.50E+07,21.27358,14.96464,13.8,77.6
04-08-1979,6.3198304,301.35147,297.52213,294.7783,0.8960126,83.05704,56.130444,0.27,4.614024,1.37E+07,21.516027,16.728975,13.8,77.6
05-08-1979,6.299647,301.38333,297.72134,295.1656,0.8468659,82.475525,55.641956,0.44,5.201943,1.78E+07,21.368092,16.947819,13.8,77.6
06-08-1979,6.723801,302.2563,297.95804,295.0048,0.94681185,83.1404,51.58243,0.07,5.513294,1.69E+07,20.854454,19.449028,13.8,77.6
07-08-1979,7.5275965,301.0091,297.1475,294.71063,0.9568888,81.070694,51.812027,0.02,5.3486166,1.43E+07,19.524124,17.966179,13.8,77.6
08-08-1979,8.213039,301.6169,297.1782,294.8849,0.95310485,80.19837,45.66499,0.04,6.7428393,2.10E+07,18.326591,20.5126,13.8,77.6
09-08-1979,7.2280993,300.89484,297.17148,294.71973,0.95478433,77.34513,51.295258,0.1,5.614706,1.70E+07,19.216667,18.024677,13.8,77.6
10-08-1979,6.325715,301.3756,297.61682,294.9393,0.60462904,81.63072,53.57359,0.54,5.4448814,1.86E+07,20.569319,17.729383,13.8,77.6
11-08-1979,5.742673,302.03665,297.76794,294.1017,0.64197564,85.93153,51.336765,0.2,4.8594766,1.44E+07,20.478807,19.316347,13.8,77.6
12-08-1979,5.4633594,302.64377,297.92035,294.03143,0.539544,86.946335,45.392796,0,5.6112757,1.84E+07,19.419636,21.794449,13.8,77.6
13-08-1979,5.2443438,301.40543,297.33582,294.1695,0.8401882,82.43664,51.21763,0.03,4.813391,1.50E+07,19.719511,18.645624,13.8,77.6
14-08-1979,5.193927,301.70242,297.55246,294.1652,0.88973296,87.38567,52.31335,0.07,4.6244764,1.46E+07,20.724434,18.307865,13.8,77.6
15-08-1979,4.7337217,301.8472,297.7544,294.26703,0.8086929,86.07687,51.80177,0.1,4.785302,1.61E+07,20.43612,18.925041,13.8,77.6
16-08-1979,4.6754146,301.7454,297.40927,293.9863,0.58701795,87.53616,50.62863,0.04,4.9605227,1.78E+07,20.228745,18.90091,13.8,77.6
17-08-1979,4.213051,301.9183,297.6647,293.18707,0.5248771,90.32893,47.27253,0.01,5.0417533,1.91E+07,19.530083,19.993484,13.8,77.6
18-08-1979,4.0342336,302.10666,297.53894,293.25266,0.7877329,89.59517,52.078613,1.06,4.9058433,2.00E+07,21.11243,18.84414,13.8,77.6
19-08-1979,4.31761,302.17325,297.1002,294.01355,0.8599675,88.205345,51.469593,2.97,4.8678446,1.84E+07,21.211317,18.899328,13.8,77.6
20-08-1979,4.711616,302.90216,297.94818,294.13348,0.9498367,86.778725,46.601418,0.31,5.256593,1.84E+07,20.534977,21.296227,13.8,77.6
21-08-1979,4.40207,304.40427,298.55807,293.86185,0.8432063,89.84576,40.411762,0,6.1227956,2.28E+07,19.753359,25.82702,13.8,77.6
22-08-1979,3.459487,303.34317,298.61954,293.9546,0.8936076,87.80442,43.99535,0.03,5.49475,2.19E+07,19.670403,23.232662,13.8,77.6
23-08-1979,2.3438187,303.9503,298.8643,294.2945,0.5761854,86.454895,43.39274,0.15,5.033833,2.08E+07,19.63212,24.78554,13.8,77.6
24-08-1979,2.717726,303.9437,299.03815,294.21518,0.8373618,92.33877,46.23677,0.45,5.0418005,2.05E+07,20.57323,23.82774,13.8,77.6
25-08-1979,2.4986258,305.0914,299.91953,295.89087,0.94570524,82.26016,44.179863,0.34,5.108282,1.96E+07,20.95924,26.431313,13.8,77.6
26-08-1979,2.581096,301.71744,297.93994,295.19562,0.9280875,87.10373,51.675327,1.22,4.482062,1.83E+07,20.847572,18.218727,13.8,77.6
27-08-1979,2.161005,303.08365,298.65552,295.6214,0.909232,82.92071,44.748985,0.25,4.601032,1.88E+07,20.481869,21.787586,13.8,77.6
28-08-1979,1.1982384,301.9096,297.7767,294.42584,0.93528086,89.17877,51.517426,8.04,3.9686093,1.88E+07,22.523613,16.980045,13.8,77.6
29-08-1979,1.3510555,300.4143,296.2559,293.9661,0.95713097,95.470634,64.83488,15.43,3.0599647,1.38E+07,23.359444,12.850563,13.8,77.6
30-08-1979,0.7019831,301.69492,297.1841,293.6535,0.6607359,98.097374,57.790363,3.29,3.7798645,1.88E+07,23.241385,15.773928,13.8,77.6
31-08-1979,1.126138,303.88522,299.3148,294.4256,0.42606694,93.49823,47.118244,1.15,4.4836917,2.12E+07,22.215303,22.037844,13.8,77.6
01-09-1979,1.3492175,304.10016,298.70084,294.19016,0.5058592,91.70278,48.372604,11.1,4.9095197,2.32E+07,22.237625,22.560982,13.8,77.6
02-09-1979,1.9340808,300.97662,295.70602,293.17575,0.8400931,96.99227,60.43434,6.23,3.3701944,1.45E+07,22.518356,14.901047,13.8,77.6
03-09-1979,2.0969474,301.8732,297.39667,293.66705,0.6549688,97.348755,55.81083,4.68,4.416636,2.08E+07,22.573765,16.846714,13.8,77.6
04-09-1979,2.6717613,301.91977,297.68155,293.69427,0.8372095,98.13514,52.872585,0.1,4.8512926,2.21E+07,20.921213,18.605703,13.8,77.6
05-09-1979,2.5431068,302.28464,297.75107,292.9516,0.6000213,100,47.16314,0.08,5.05244,2.30E+07,19.88556,20.483963,13.8,77.6
06-09-1979,2.2458527,301.79294,297.74432,292.81323,0.60341394,90.7206,47.542286,0.1,5.0519457,2.39E+07,19.375101,19.862528,13.8,77.6
07-09-1979,1.835811,302.24643,297.88876,293.61035,0.7936541,92.62807,48.19305,0.16,4.6034713,2.14E+07,20.416292,19.864264,13.8,77.6
08-09-1979,2.2096338,303.10828,297.3778,293.9274,0.85161304,90.89882,46.528748,0.8,4.8303847,2.14E+07,20.91715,21.412073,13.8,77.6
09-09-1979,1.7594783,302.13507,297.48615,293.9568,0.8243602,97.18503,55.013317,12.74,4.215282,1.98E+07,23.154682,16.867558,13.8,77.6
10-09-1979,0.99986106,301.36636,297.2654,293.7438,0.60270214,98.850945,59.119114,22.87,3.9876893,2.00E+07,23.419453,14.858681,13.8,77.6
11-09-1979,1.4842288,302.0414,297.70947,293.608,0.6308722,99.443855,59.89701,14.95,4.268936,2.10E+07,23.675848,16.130266,13.8,77.6
12-09-1979,1.2149651,301.92773,297.54626,293.71887,0.5700297,100,60.98337,10.82,4.2508593,2.13E+07,23.932241,15.612898,13.8,77.6
13-09-1979,0.99802315,301.63986,297.0981,293.60556,0.6288452,100,60.692604,15.44,3.8307445,1.89E+07,23.431353,15.459581,13.8,77.6
14-09-1979,0.7990219,301.987,297.11148,293.00778,0.56296426,100,61.01801,8.45,3.8145275,1.92E+07,24.003582,15.677422,13.8,77.6
15-09-1979,1.5367866,301.7493,297.44318,293.22052,0.39885038,99.8636,57.775158,2.96,4.4330473,2.22E+07,22.856258,16.282265,13.8,77.6
16-09-1979,1.6795542,301.3085,296.54965,293.2952,0.93378246,98.48427,59.658337,5.76,4.078169,2.00E+07,22.964718,15.184856,13.8,77.6
17-09-1979,2.6864984,299.0947,295.64548,292.98727,0.8939334,100,69.55063,8.88,3.0238643,1.38E+07,23.125404,10.379276,13.8,77.6
18-09-1979,2.6102498,301.71924,297.24112,294.459,0.64752495,95.44269,61.701767,5.72,4.023199,1.80E+07,23.882656,15.187714,13.8,77.6
19-09-1979,1.3259822,301.07388,297.1435,294.10797,0.653022,97.2974,64.13544,25.95,3.61278,1.74E+07,23.918922,13.713196,13.8,77.6
20-09-1979,1.4708239,301.23267,297.4404,293.41495,0.42088908,98.60167,57.410336,5,4.229772,2.14E+07,23.278852,14.70278,13.8,77.6
21-09-1979,1.0105345,300.8975,296.7703,293.1523,0.72533405,100,63.27638,10.74,3.928997,2.02E+07,23.496962,13.750158,13.8,77.6
22-09-1979,1.688002,300.5276,296.07208,293.1386,0.9487389,100,65.34477,10.45,3.7353776,1.86E+07,23.618172,12.832695,13.8,77.6
23-09-1979,2.152355,298.25174,295.33774,292.91437,0.95255643,100,75.54505,17.11,1.9262676,7.87E+06,23.855425,8.014851,13.8,77.6
24-09-1979,3.694083,300.76108,296.99896,293.65247,0.845545,99.40971,62.78457,1.15,4.0692763,1.82E+07,23.014364,13.937368,13.8,77.6
25-09-1979,4.5301847,300.5411,296.6846,293.3989,0.85104203,94.50794,59.239723,0.88,4.1493473,1.65E+07,21.519318,14.960392,13.8,77.6
26-09-1979,5.6499166,299.72513,296.2432,293.4507,0.92793393,93.65246,62.0265,2.25,4.0442915,1.55E+07,21.47263,13.301674,13.8,77.6
27-09-1979,5.7445107,298.3886,295.28284,293.16528,0.9477234,93.328,65.07429,2.81,3.6048384,1.34E+07,20.832556,11.298265,13.8,77.6
28-09-1979,5.063131,297.89392,294.9966,292.66718,0.94902176,100,72.74787,9.01,2.7586594,1.17E+07,22.553268,8.644524,13.8,77.6
29-09-1979,3.3287082,298.99127,295.55566,292.7078,0.94993895,100,69.60081,6.93,2.8832288,1.27E+07,22.999063,10.3012295,13.8,77.6
30-09-1979,2.7680078,300.16257,296.18832,292.9274,0.92604506,99.73505,61.79508,0.53,3.952834,1.93E+07,22.585506,13.0942,13.8,77.6
01-10-1979,2.6415114,300.80215,295.78033,293.23978,0.91056544,99.24983,61.256306,3.79,3.9609797,1.85E+07,22.519676,14.520786,13.8,77.6
02-10-1979,3.540069,301.56348,296.61096,292.77316,0.73301566,98.30922,54.643715,0.2,4.880237,2.29E+07,21.525486,17.19344,13.8,77.6
03-10-1979,3.1803594,301.53845,296.9159,292.3859,0.471475,98.23067,52.89871,0.15,4.838193,2.30E+07,20.949228,17.713484,13.8,77.6
04-10-1979,2.3905933,301.5023,296.96005,293.1421,0.6424179,97.267006,58.92087,0.72,4.4096313,2.16E+07,22.548704,16.032923,13.8,77.6
05-10-1979,2.093255,301.53928,297.3292,293.51785,0.58411145,99.90999,61.8113,0.74,4.3076553,2.15E+07,23.669641,14.994936,13.8,77.6
06-10-1979,1.2813159,301.7328,296.841,293.37512,0.4766852,100,61.296062,10.23,4.1470537,2.12E+07,23.738997,15.362074,13.8,77.6
07-10-1979,1.1246712,301.02545,296.33005,293.0444,0.6501474,100,64.60907,12.92,3.7388477,1.92E+07,23.97943,13.546629,13.8,77.6
08-10-1979,1.0886211,301.24625,296.18692,292.77707,0.66153944,100,62.45538,11.89,3.7535064,1.93E+07,23.502058,14.509611,13.8,77.6
09-10-1979,1.1911906,301.5225,296.98807,292.58002,0.35213348,100,61.023457,1.13,3.954275,2.04E+07,23.34691,15.280008,13.8,77.6
10-10-1979,1.7279644,301.49448,296.8356,292.38516,0.34885198,100,47.10778,0.05,4.3946075,2.20E+07,20.107977,18.456148,13.8,77.6
11-10-1979,1.9029546,301.6444,296.89847,291.511,0.20657139,95.969185,43.337204,0,4.5184803,2.24E+07,18.9798,19.921389,13.8,77.6
12-10-1979,2.0155737,301.2472,296.64166,290.9516,0.5395676,89.52587,45.661213,0,4.4717784,2.22E+07,18.250408,19.76334,13.8,77.6
13-10-1979,2.140316,301.5559,296.3581,290.68427,0.1449666,90.20759,40.745144,0,4.8241587,2.43E+07,17.911402,20.790518,13.8,77.6
14-10-1979,1.953607,301.3425,296.96533,292.02234,0.42423615,100,57.11048,5.29,4.1127343,2.13E+07,23.080753,15.14431,13.8,77.6
15-10-1979,1.9678046,301.41196,297.1312,292.54303,0.42515337,97.325386,55.578915,0.05,4.2944994,2.16E+07,21.621975,16.757725,13.8,77.6
16-10-1979,1.8692988,302.09583,296.81686,291.73694,0.12918328,100,31.986404,0,4.830286,2.39E+07,16.872883,23.05867,13.8,77.6
17-10-1979,1.9137293,302.60022,296.95596,290.72903,0.16660732,83.047104,35.165802,0,4.834184,2.33E+07,15.419299,25.691547,13.8,77.6
18-10-1979,2.5911968,302.28864,297.00012,290.49796,0.21622953,80.14737,39.318073,0,4.8438735,2.15E+07,16.085218,24.293608,13.8,77.6
19-10-1979,2.4927752,302.48285,296.6898,291.107,0.1730216,96.813385,38.354015,0,4.988835,2.35E+07,17.346537,23.487223,13.8,77.6
20-10-1979,2.7381122,301.8168,296.63095,290.56793,0.34272683,91.376236,44.5033,0.03,4.8316665,2.27E+07,17.572203,21.719717,13.8,77.6
21-10-1979,3.2649207,301.8781,296.11465,290.5564,0.72360504,100,42.929695,0.03,4.5134387,2.03E+07,19.30567,20.126017,13.8,77.6
22-10-1979,3.289168,300.64493,296.2618,292.58972,0.7488748,95.22181,53.462566,1.26,3.903894,1.73E+07,21.206211,15.495625,13.8,77.6
23-10-1979,3.401787,300.04163,296.11066,292.90897,0.92987776,96.2105,52.924957,0.48,3.7164564,1.54E+07,20.524673,14.902679,13.8,77.6
24-10-1979,2.9537055,299.8275,295.80838,292.36084,0.83758366,100,57.859715,2.17,3.6828032,1.71E+07,20.989607,13.994799,13.8,77.6
25-10-1979,2.7468972,301.28006,296.15347,291.00876,0.7784375,100,45.265068,0.04,3.917995,1.75E+07,19.73701,18.3495,13.8,77.6
26-10-1979,2.1861968,300.96848,295.72144,292.2428,0.7868956,100,57.01541,6.53,3.3163185,1.53E+07,22.28518,15.116463,13.8,77.6
27-10-1979,2.1601963,300.34674,295.85922,292.3831,0.8701074,100,59.44245,8.45,2.9303668,1.29E+07,22.319431,13.74757,13.8,77.6
28-10-1979,2.0840323,300.66275,295.6078,292.9059,0.89745456,99.47108,60.55482,18.26,2.8740168,1.23E+07,22.703424,14.036661,13.8,77.6
29-10-1979,2.952441,300.78537,296.5695,292.69293,0.78248745,98.72867,50.780655,0,4.1821246,1.99E+07,21.235073,15.769119,13.8,77.6
30-10-1979,2.3314433,301.15683,296.37155,292.28754,0.79050374,100,47.71417,0.03,4.312954,2.13E+07,20.218563,17.59579,13.8,77.6
31-10-1979,2.3457253,301.16425,296.55743,291.02603,0.43033218,100,50.042465,0.02,4.1241713,2.04E+07,19.869986,17.960691,13.8,77.6
01-11-1979,2.661409,300.64658,296.02377,291.62823,0.90486354,97.89225,51.60069,0,3.9058397,1.82E+07,19.80853,16.896841,13.8,77.6
02-11-1979,2.5931363,299.60022,295.45132,291.22284,0.81798905,100,58.9254,18.22,3.2584407,1.65E+07,22.113058,12.406412,13.8,77.6
03-11-1979,2.607418,300.18362,296.3114,292.7964,0.8222652,100,67.73555,21.57,2.9901383,1.42E+07,23.91789,11.805918,13.8,77.6
04-11-1979,2.159421,300.17102,296.73407,293.5638,0.9163937,99.50809,63.534454,3.14,3.2732036,1.60E+07,23.617168,12.080235,13.8,77.6
05-11-1979,2.4628968,299.6209,295.6266,292.83017,0.92021126,99.67888,66.01781,7.79,2.9173021,1.33E+07,22.658081,11.903484,13.8,77.6
06-11-1979,2.7686155,299.37134,295.8593,292.7009,0.69523805,100,66.98888,4.8,3.17742,1.56E+07,22.91246,11.144276,13.8,77.6
07-11-1979,2.7426991,299.57144,295.8045,292.8252,0.7146296,98.76341,59.11197,2.92,3.399264,1.65E+07,22.12363,12.33736,13.8,77.6
08-11-1979,2.6744263,299.49097,295.68146,291.81293,0.6050821,100,60.86082,2.56,3.0695908,1.43E+07,21.77707,12.5208435,13.8,77.6
09-11-1979,2.7088072,299.02646,295.75772,291.4391,0.78738344,100,59.434402,0.72,3.1188912,1.47E+07,20.748972,12.620737,13.8,77.6
10-11-1979,2.9240801,299.17566,296.24326,292.32422,0.85631967,92.54459,60.14406,0.09,3.2162027,1.41E+07,20.496101,13.169327,13.8,77.6
11-11-1979,3.5793743,299.3056,295.51434,292.3355,0.87021416,98.53871,59.738503,5.87,3.0057523,1.27E+07,21.776562,12.148281,13.8,77.6
12-11-1979,4.4980307,296.89157,294.51254,292.34897,0.9156376,100,76.93537,7.72,2.039479,8.35E+06,22.413769,6.9656887,13.8,77.6
13-11-1979,4.0478754,297.25345,294.61417,292.43268,0.89974326,99.86844,73.76238,4.11,2.3306322,1.01E+07,22.17686,7.8481045,13.8,77.6
14-11-1979,3.5697296,299.02203,295.7578,292.8106,0.8385196,100,68.85792,6.26,2.9154396,1.33E+07,22.775785,10.58518,13.8,77.6
15-11-1979,3.3930702,300.23306,296.4052,292.6813,0.84991163,99.27403,62.50884,0.93,3.338807,1.49E+07,22.365408,13.462122,13.8,77.6
16-11-1979,3.525788,299.1594,295.7953,293.16357,0.8835619,99.39659,66.99639,11.6,2.8201132,1.24E+07,23.04729,10.585793,13.8,77.6
17-11-1979,3.8114078,299.90002,295.92776,292.9346,0.7912678,100,64.26635,10.31,3.197645,1.41E+07,22.832703,12.301167,13.8,77.6
18-11-1979,3.4717972,297.41583,295.06772,293.23575,0.91768765,97.66179,75.51028,2,2.259658,9.66E+06,22.754122,7.564497,13.8,77.6
19-11-1979,3.3454697,299.7161,295.6509,292.66473,0.6885157,99.67722,58.565487,0.45,3.378935,1.53E+07,21.80259,12.953228,13.8,77.6
20-11-1979,3.1063547,300.14886,296.23944,292.08728,0.47444236,97.96422,57.215126,0.53,3.4483242,1.59E+07,21.326414,14.324621,13.8,77.6
21-11-1979,2.3769703,299.68436,296.00674,292.4018,0.8683585,100,58.96842,11.32,2.935762,1.40E+07,22.413445,12.277496,13.8,77.6
22-11-1979,1.5851305,299.81427,296.2609,292.09604,0.75125337,100,63.102726,0.65,3.0180984,1.54E+07,21.952034,13.005127,13.8,77.6
23-11-1979,1.7903535,299.78397,295.63495,290.9251,0.7588885,100,61.271507,6.52,3.06876,1.63E+07,22.024569,12.87034,13.8,77.6
24-11-1979,2.8576791,298.78778,294.69067,290.2208,0.9168205,100,63.406563,2.1,2.7794685,1.19E+07,20.84016,12.0611725,13.8,77.6
25-11-1979,3.271869,293.6983,291.50064,289.71796,0.9172791,100,79.89339,37.98,1.3412741,5.09E+06,19.345112,4.843235,13.8,77.6
26-11-1979,2.4419892,298.78107,295.03183,290.3857,0.6578765,100,63.065327,0.45,2.495194,1.20E+07,21.475351,11.412886,13.8,77.6
27-11-1979,3.368621,299.3002,296.1567,292.17227,0.57228357,100,65.8113,1.37,2.9893956,1.44E+07,22.65491,11.259127,13.8,77.6
28-11-1979,2.6895688,299.89905,295.92532,292.08136,0.4867074,94.574615,53.444977,0,3.617603,1.73E+07,20.018932,15.112919,13.8,77.6
29-11-1979,2.3801067,300.79108,296.37613,290.77927,0.28142938,100,50.910885,0.04,3.7899632,1.96E+07,20.447598,16.568913,13.8,77.6
30-11-1979,1.7792083,300.2911,296.91116,291.9499,0.330195,98.46716,56.482296,0.52,3.3831213,1.76E+07,21.28261,14.667032,13.8,77.6
01-12-1979,2.5171416,299.87976,296.23975,291.7503,0.41844532,100,62.043175,1.66,3.2248507,1.63E+07,22.005953,13.086088,13.8,77.6
